token, -3word, -2word, -1word, +1word, +2word, +3word, Class
base,  , irrig, partli, roman, technolog, noria, Agriculture
base, interf, growth, weed, plant, hormon,  , Agriculture
base,  ,  , screen, presenc, absenc, gene, Agriculture
base, nation, intern, agreement, intellectu, properti, right, Agriculture
base, estim, organ, agricultur, convent, adapt, varieti, Agriculture
base,  ,  ,  , understand, ecosystem, servic, Agriculture
base, sustain, food, system, sustain, agricultur,  , Agriculture
base,  ,  , solar, principl, increas, temperatur, Agriculture
base,  ,  ,  , brigad, de, cuisin, Cooking
base, own, signatur, blend, formula, vari, proport, Cooking
base, cake, underpin, dessert, meringu,  ,  , Cooking
base, name, cook, method, liquid, combin, food, Cooking
base, usa, volum, measur, cook, utensil, premetr, Cooking
base, frequent, deviat, utensil, littl, consist, countri, Cooking
base,  , metric, equival, nearli, equival, system, Cooking
base, exampl, tropic, diet, fruit, veget, polar, Cooking
base, region, cuisin, vari, avail, usag, specif, Cooking
base, south, asia, yogurt, origin, southeast, asia, Cooking
base, asia, coconut, milk, east, asia, stew, Cooking
base, stew, meat, veget,  ,  ,  , Cooking
base, north, south, america, cuisin, countri, immigr, Cooking
base, move, repeatedli, expos, flame, commonli, recommend, Cooking
base, anvil, place, sturdi, impact, fire, resist, Crafting
base, requir, fasten, firmli, move, struck, hammer, Crafting
base, extrem, unsaf, fall, ineffect, forg, tool, Crafting
base,  ,  , common, tradit, hard, wood, Crafting
base, era, cast, iron, avail,  ,  , Crafting
base,  ,  ,  , highli, sought, collector, Crafting
base, steel, reinforc, anvil, smith, practic, abandon, Crafting
base, time, anvil, place, fabric, steel, short, Crafting
base,  ,  , addit, dimension, lumber, bolt, Crafting
base, recent, time, tripod, fabric, steel, popular, Crafting
base, major, anvil, found, london, pattern, anvil, Crafting
base, tune, music, instrument, partli, cast, iron, Crafting
base, smith, select, finish, metal, intend, item, Crafting
base, japanes, sword, ken, jian,  ,  , Crafting
base, brass, worker, worker, metal, normal, separ, Crafting
base, consist, elabor, scrollwork, acanthu, leav, vine, Crafting
base, serial, number, frame, requir, law, rest, Crafting
base, spread, word, mouth, qualiti,  ,  , Crafting
base, found, america, partli, desir, extract, resourc, Construction
base, profession, carpent, journeymen, skill, level, experi, Construction
base, hous, vari, dramat, site, condit, access, Construction
base,  , main, tier, educ, background, train, Construction
base, knownunknown, estim, awar, past, experi, estim, Construction
base,  ,  , classif, qualiti, facil, amen, Hospitality
base, octob, anbang, insur, china, purchas, waldorf, Hospitality
base, flat, monthli, fee, request, allow, month, Hospitality
base,  ,  ,  , studi, yad, vashem, Hospitality
base, heritag, travel, tourism, dna, test,  , Hospitality
base, ancestor, rel, resid, result, dna, test, Hospitality
base, econom, develop, model, mass, tourism, gain, Hospitality
call, system, companion, plant, sister, develop, north, Agriculture
call, feed, oper, sometim, factori, farm,  , Agriculture
call, act, provid, fund, agricultur, scienc, driven, Agriculture
call, settl, agricultur, societi, neolith, revolut, near, Agriculture
call, crop, cotton, coffe, plantat,  ,  , Agriculture
call, land, build, farm, farmstead,  ,  , Agriculture
call, livestock, rais, rangeland, ranch,  ,  , Agriculture
call, farm, farm, ownership, estat,  ,  , Agriculture
call, surround, owner, dwell, smallhold, focus, selfsuffici, Agriculture
call,  ,  , farmer, agricultur, person, engag, Agriculture
call, varieti, veget, market, truck, farmer, market, Agriculture
call,  , provid, labor, farmhand,  ,  , Agriculture
call, techniqu, patch, land, garden, consid, hobbyist, Agriculture
call,  ,  ,  , farmer, coop, simpli, Agriculture
call,  ,  ,  , vegan, farm,  , Agriculture
call,  ,  ,  , beekeep,  ,  , Agriculture
call, locat, bee, kept, apiari, person, practic, Agriculture
call, person, practic, apicultur, apiarist, beekeep,  , Agriculture
call,  ,  ,  , aquafarm,  ,  , Agriculture
call,  ,  ,  , select, breed,  , Agriculture
call,  ,  ,  , profit, crop,  , Agriculture
call,  ,  ,  , commun, farm,  , Agriculture
call,  ,  , simpli, combin,  ,  , Agriculture
call,  ,  ,  , aerial, applic, topdress, Agriculture
call,  ,  ,  , aridzon, agricultur,  , Agriculture
call,  ,  ,  , extens, farm,  , Agriculture
call,  ,  ,  , farm, shop,  , Agriculture
call,  ,  ,  , feed, yard,  , Agriculture
call,  ,  ,  , flower, farm,  , Agriculture
call,  ,  ,  , anim, feed, provend, Agriculture
call,  ,  ,  , turnrow,  ,  , Agriculture
call,  ,  ,  , intens, farm,  , Agriculture
call,  ,  ,  , intercultur,  ,  , Agriculture
call, individu, plant, process, singl,  ,  , Agriculture
call,  ,  ,  , livestock, farm, graze, Agriculture
call,  ,  ,  , molecular, farm, molecular, Agriculture
call, crop, modifi, sometim, pharma, crop,  , Agriculture
call,  ,  ,  , fish, farm,  , Agriculture
call, look, parallel, trench, furrow, convent, intens, Agriculture
call,  ,  ,  , polyhous, hoophous, grow, Agriculture
call,  ,  ,  , satellit, farm, sitespecif, Agriculture
call, sheep, hors, land, ranch,  ,  , Agriculture
call, process, ferment, storag, ensilag, ensil, silag, Agriculture
call,  ,  ,  , soil, improv, soil, Agriculture
call,  ,  ,  , windrow,  ,  , Agriculture
call, mown, strip, left, swath,  ,  , Agriculture
call,  ,  ,  , hay, tedder,  , Agriculture
call,  ,  , simpli, thresher,  ,  , Agriculture
call,  ,  ,  , shelterbelt,  ,  , Agriculture
call,  ,  ,  , agricultur, output,  , Agriculture
call,  ,  , estat, latifundia, iugera,  , Agriculture
call, agricultur, rudolf, steiner, farm, synthet, pesticid, Agriculture
call, heavili, industri, method, industri, agricultur, characteris, Agriculture
call, rest, graze, sometim, paddock, maxim, qualiti, Agriculture
call, hybrid, produc, techniqu, protoplast, fusion,  , Agriculture
call, speci, exploit, process, somaclon, variat, occur, Agriculture
call, chromosom, use, techniqu, chromosom, engin,  , Agriculture
call, control, nativ, promot, cisgen, plant,  , Agriculture
call, industri, chemic, sometim, pharm, radic, plant, Agriculture
call,  , shift, cultiv, dredd, india, ladang, Agriculture
call, receiv, benefit, ecosystem, ecosystem, servic,  , Agriculture
call, ecosystem, approach, agricultur, agroecolog,  ,  , Agriculture
call, includ, fenc, graze, paddock, lower, stock, Agriculture
call,  ,  ,  , dramat, increas, invest, Agriculture
call, prepar, bake, profess, baker,  ,  , Cooking
call, variant, meatfil, pastri, pâté, chaud,  , Cooking
call,  ,  ,  , bake, kettl, bastabl, Cooking
call, sold, delicatessenstyl, shop, charcuteri,  ,  , Cooking
call, earthenwar, contain, dish, terrin,  ,  , Cooking
call, cure, salt, blend, pragu, powder, instacur, Cooking
call, uniform, includ, hat, toqu, neckerchief, doublebreast, Cooking
call, chef, includ, hat, toqu, neckti, doublebreast, Cooking
call, tall, rippl, hat, dodin, bouffant, commonli, Cooking
call, mass, liquefi, heat, chocol, liquor,  , Cooking
call,  , bake, chocol, bitter, chocol, contain, Cooking
call, pure, unsweeten, chocol, bake, chocol, contain, Cooking
call, food, drug, administr, sweet, chocol, requir, Cooking
call, spot, dark, chocol, chocol, bloom, indic, Cooking
call, allow, result, food, chocol, due, risk, Cooking
call,  ,  , fruit, cacao, pod, ovoid, Cooking
call,  , penultim, process, conch,  ,  , Cooking
call,  , final, process, temper,  ,  , Cooking
call, variou, amount, molecul, protein, carbohydr, fat, Cooking
call, mixtur, butter, flour, roux, thicken, liquid, Cooking
call, name, chef, includ, establish, train, school, Cooking
call, specifi, mass, commonli, weight, volum, count, Cooking
call, weigh, gram, recip, ml, imperi, pint, Cooking
call, approxim, ounc, recip, pint, fl, oz, Cooking
call,  , exampl, recip, cup, brown, sugar, Cooking
call,  ,  ,  , chines, stew, red, Cooking
call,  ,  ,  , slow, oven, cook, Cooking
call, solvent, time, process, steep,  ,  , Cooking
call,  ,  ,  , leach,  ,  , Cooking
call,  ,  ,  , spitroast,  ,  , Cooking
call,  , protein, binder, meat, glue,  , Cooking
call, leg, castiron, pan, spider, elev, allow, Cooking
call, blend, use, machin, blender, grind, ingredi, Cooking
call, form, cut, tool, hardi, tool, place, Crafting
call,  ,  , typic, heel,  ,  , Crafting
call,  ,  , blacksmith, various, smithi, forg, Crafting
call, divid, forg, sometim, sculpt, weld, heattreat, Crafting
call, method, draw, tool, fuller, peen, hammer, Crafting
call,  ,  , techniqu, fuller, tool,  , Crafting
call, carbon, content, metal, cast, iron, rel, Crafting
call, produc, laborintens, process, puddl, materi, difficulttofind, Crafting
call, visibl, pattern, surfac, pattern, weld, steel, Crafting
call, raw, steel, japanes, tamahagan,  ,  , Crafting
call, steel, use, techniqu, pattern, weld, produc, Crafting
call, steel, anvil, provid, rebound, hard, dent, Crafting
call,  , flat, top, highli, polish, hole, Crafting
call,  , squar, hole, hardi, hole, squar, Crafting
call,  ,  , hole, pritchel, hole, bolster, Crafting
call,  , horn, anvil, step, cut, tabl, Crafting
call, gunsmith, special, custom, profession, targetshoot, avid, Crafting
call,  , fashion, gunstock, extrem, level, skill, Crafting
call,  ,  , pistolsmith, extens, custom, handgun, Crafting
call, advanc, job, pistolsmith, perform, construct, complet, Crafting
call,  , locksmith, decid, themselv, master, locksmith, Crafting
call, singlefamili, residenti, build, hous, home,  , Construction
call, contain, dwell, unit, duplex, apart, build, Construction
call, live, commun, build, longhous, dwell, call, Construction
call, call, longhous, dwell, pithous, hous, combin, Construction
call, combin, barn, sometim, housebarn,  ,  , Construction
call, centuri, oldfashion, carpentri, timber, frame,  , Construction
call,  , sometim, program, preapprenticeship, train,  , Construction
call, saw, pit, sawmil, lumber, american, english, Construction
call, caus, overal, fatal, fatal, fall, follow, Construction
call,  ,  ,  , price,  ,  , Construction
call,  , note, sourc, product, unnecessari, confus, Construction
call, local, activ, sometim, resort, town,  , Hospitality
call,  ,  , sea, seasid, resort,  , Hospitality
call, client, answer, telephon,  ,  ,  , Hospitality
call,  ,  , receptionist, front, desk, clerk, Hospitality
call, mail, answer, incom, multilin, telephon, earlier, Hospitality
call, receptionist, deal, phone, compani, locat, use, Hospitality
call, messag, screen, forward, answer, basic, fill, Hospitality
call,  , exampl, telephon, answer, autom, attend, Hospitality
call,  , doorman, doorwomandoorperson, porter, british, english, Hospitality
call,  , egypt, doormen, bawab, modern, time, Hospitality
call, luggag, valet, car, cab, transport, guest, Hospitality
call, requir, guest, check, regist, sign, involv, Hospitality
call, inform, sign, regist, hotel, regist, guestbook, Hospitality
call, apart, ground, floor, la, loge, abl, Hospitality
call, dinner, reserv, telephon, research, travel, arrang, Hospitality
call,  , dna, tourism, ancestri, tourism, heritag, Hospitality
call, due, slogan, motto, tourist, home,  , Hospitality
caus, increas, crop, yield, ecolog, environment, damag, Agriculture
caus,  ,  , agricultur, sensit, environment, degrad, Agriculture
caus, degrad, global, warm, decreas, crop, yield, Agriculture
caus, fertil, pesticid, labour, increas, water, pollut, Agriculture
caus, agricultur, machineri, common, fatal, agricultur, injuri, Agriculture
caus, popul, agricultur, common, fatal, injuri, farm, Agriculture
caus, pest, popul, below, econom, loss, recommend, Agriculture
caus,  , gmo, crop, food, safeti, food, Agriculture
caus, resist, weed, develop, farmer, switch, herbicid, Agriculture
caus, fall, onfarm, loss, poor, product, practic, Agriculture
caus, ecosystem, drive, forc, biodivers, loss,  , Agriculture
caus, livestock, stock, densiti, nutrient, mainli, nitrogen, Agriculture
caus, agricultur, water, usag, major, environment, includ, Agriculture
caus, poison, occur, annual, death,  ,  , Agriculture
caus, deflat, global, price, hardship, develop, countri, Agriculture
caus, larger, environment, issu, environment, degrad, includ, Agriculture
caus, alter, hydrolog, condit, instal, oper, irrig, Agriculture
caus,  ,  ,  , deforest, land, pastur, Agriculture
caus,  ,  , deforest, loss, habitat, million, Agriculture
caus,  , remov, tree, extrem, fluctuat, temperatur, Agriculture
caus, environ, surround, ecosystem, injuri, human, econom, Agriculture
caus, discharg, diffus, landscapelevel, nonpoint, sourc, pollut, Agriculture
caus, effect, dead, zone, agricultur, runoff, concentr, Agriculture
caus,  , air, pollut, agricultur, land, chang, Agriculture
caus, pesticid, chemic, plastic, seriou, deform, death, Agriculture
caus, convent, farm, system, rich, biodivers, organ, Agriculture
caus,  , mix, soil, organ, move, soil, Agriculture
caus, acr, due, abandon, weather, damag, low, Agriculture
caus, hard, layer, soil, repeat, plough, depth, Agriculture
caus, bacteria, fungi, common, food, spoilag,  , Agriculture
caus, direct, atlant, ocean, popul, growth, world, Agriculture
caus, birth, reduc, mortal, popul, boom, throughout, Agriculture
caus, crop, depend, grain, repetit, region, nation, Agriculture
caus, result, depend, potato, european, potato, failur, Agriculture
caus, averag, percent, annual, food, price, decreas, Agriculture
caus, fisheri, gulf, mexico, socal, ocean, dead, Agriculture
caus, herit, variat, variat, environ,  ,  , Agriculture
caus, resist, freez, common, yield, loss,  , Agriculture
caus, play, signific, role, climat, chang, water, Agriculture
caus, deforest, process, simultan, environment, chang, impact, Agriculture
caus,  ,  , practic, longterm, damag, soil, Agriculture
caus, phosphatecontain, chemic, fertil, eutroph, deplet, soil, Agriculture
caus, chang, signific, diminish,  ,  ,  , Agriculture
caus, form, starch, food, outer, surfac, brown, Cooking
caus,  ,  , brown, caramel, sugar, maillard, Cooking
caus, lard, veget, shorten, item, spread, bake, Cooking
caus, neg, effect, presum, nitrat, nitrit, nitrosamin, Cooking
